,WND,SUN,WAT,OIL,NG,COL,NUC,OTH,avg_CI
2022-12-02 05:00:00+00:00,820.0,5.0,8600.0,0,1032.0,0,1155.0,179.0,65.84131965058096
2022-12-02 06:00:00+00:00,965.0,0.0,7938.0,0,1033.0,0,1154.0,188.0,67.77664479517645
2022-12-02 07:00:00+00:00,969.0,0.0,6804.0,0,978.0,0,1157.0,217.0,70.81175308641976
2022-12-02 08:00:00+00:00,996.0,0.0,5769.0,0,973.0,0,1155.0,211.0,75.63400702987698
2022-12-02 09:00:00+00:00,776.0,0.0,5893.0,0,929.0,0,1158.0,213.0,74.48589586352993
2022-12-02 10:00:00+00:00,658.0,0.0,5766.0,0,928.0,0,1156.0,180.0,75.46201657458563
2022-12-02 11:00:00+00:00,672.0,0.0,5604.0,0,927.0,0,1155.0,192.0,76.50736842105263
2022-12-02 12:00:00+00:00,705.0,0.0,5777.0,0,928.0,0,1157.0,231.0,75.9419186178677
2022-12-02 13:00:00+00:00,777.0,0.0,6630.0,0,931.0,0,1156.0,229.0,71.0067880283863
2022-12-02 14:00:00+00:00,711.0,0.0,7817.0,0,1001.0,0,1158.0,236.0,69.03735237572096
2022-12-02 15:00:00+00:00,631.0,0.0,9059.0,0,1033.0,0,1158.0,231.0,65.84816710700132
2022-12-02 16:00:00+00:00,527.0,1.0,10272.0,0,1034.0,0,1161.0,237.0,62.535368802902056
2022-12-02 17:00:00+00:00,443.0,32.0,9956.0,0,1035.0,0,1161.0,232.0,63.73520491484563
2022-12-02 18:00:00+00:00,339.0,39.0,9432.0,0,1035.0,0,1161.0,232.0,65.87171106389933
2022-12-02 19:00:00+00:00,256.0,36.0,8729.0,0,1034.0,0,1166.0,236.0,68.84175613162259
2022-12-02 20:00:00+00:00,246.0,46.0,7847.0,0,1036.0,0,1165.0,234.0,72.6650274257613
2022-12-02 21:00:00+00:00,225.0,64.0,7360.0,0,1032.0,0,1164.0,233.0,74.91337566977575
2022-12-02 22:00:00+00:00,218.0,62.0,7315.0,0,1031.0,0,1156.0,236.0,75.24875224595728
2022-12-02 23:00:00+00:00,272.0,60.0,7632.0,0,1031.0,0,1150.0,235.0,73.37764932562621
2022-12-03 00:00:00+00:00,267.0,21.0,8538.0,0,1031.0,0,1150.0,236.0,69.55261051320822
2022-12-03 01:00:00+00:00,216.0,14.0,9530.0,0,1033.0,0,1151.0,235.0,66.15502093767961
2022-12-03 02:00:00+00:00,291.0,29.0,9597.0,0,1032.0,0,1155.0,237.0,65.53504578235152
2022-12-03 03:00:00+00:00,394.0,26.0,9294.0,0,1033.0,0,1157.0,235.0,66.11417744460005
2022-12-03 04:00:00+00:00,509.0,15.0,9031.0,0,1033.0,0,1157.0,244.0,66.65543414796898
2022-12-03 05:00:00+00:00,554.0,0.0,8819.0,0,1033.0,0,1156.0,235.0,67.12231923370348
2022-12-03 06:00:00+00:00,496.0,0.0,8344.0,0,1028.0,0,1152.0,237.0,69.0917651239229
2022-12-03 07:00:00+00:00,533.0,0.0,7294.0,0,953.0,0,1154.0,233.0,70.3577259761975
2022-12-03 08:00:00+00:00,546.0,0.0,6564.0,0,951.0,0,1153.0,235.0,73.80865700074082
2022-12-03 09:00:00+00:00,486.0,0.0,5851.0,0,949.0,0,1154.0,232.0,78.18127306273063
2022-12-03 10:00:00+00:00,498.0,0.0,5789.0,0,952.0,0,1159.0,238.0,78.68712366836499
2022-12-03 11:00:00+00:00,581.0,0.0,5554.0,0,950.0,0,1159.0,228.0,79.26522662889518
2022-12-03 12:00:00+00:00,346.0,0.0,5686.0,0,951.0,0,1159.0,228.0,80.35937873357229
2022-12-03 13:00:00+00:00,319.0,0.0,6000.0,0,953.0,0,1158.0,226.0,78.59923752310536
2022-12-03 14:00:00+00:00,399.0,0.0,6553.0,0,955.0,0,1157.0,230.0,74.9295244243598
2022-12-03 15:00:00+00:00,355.0,0.0,6636.0,0,1031.0,0,1154.0,217.0,77.94282976684765
2022-12-03 16:00:00+00:00,229.0,3.0,7190.0,0,1036.0,0,1156.0,201.0,75.69475292919002
2022-12-03 17:00:00+00:00,127.0,18.0,8055.0,0,1033.0,0,1158.0,201.0,71.91757930513594
2022-12-03 18:00:00+00:00,76.0,35.0,8066.0,0,1035.0,0,1159.0,232.0,72.64670376308592
2022-12-03 19:00:00+00:00,158.0,57.0,7515.0,0,1032.0,0,1155.0,233.0,74.63694581280788
2022-12-03 20:00:00+00:00,225.0,57.0,7043.0,0,1028.0,0,1152.0,224.0,76.36016034535923
2022-12-03 21:00:00+00:00,467.0,64.0,5937.0,0,1028.0,0,1149.0,226.0,81.13369405929433
2022-12-03 22:00:00+00:00,789.0,85.0,5464.0,0,1026.0,0,1146.0,227.0,81.49273205905918
2022-12-03 23:00:00+00:00,1080.0,58.0,5451.0,0,1026.0,0,1162.0,227.0,79.29542425588627
2022-12-04 00:00:00+00:00,1095.0,10.0,5883.0,0,1031.0,0,1164.0,234.0,77.16098545184241
2022-12-04 01:00:00+00:00,1000.0,14.0,7132.0,0,1032.0,0,1161.0,227.0,71.41434790838538
2022-12-04 02:00:00+00:00,796.0,17.0,7960.0,0,1032.0,0,1156.0,231.0,69.0828270192995
2022-12-04 03:00:00+00:00,633.0,0.0,7712.0,0,1034.0,0,1153.0,223.0,71.02157136215713
2022-12-04 04:00:00+00:00,606.0,0.0,7399.0,0,1032.0,0,1153.0,229.0,72.60082541510701
2022-12-04 05:00:00+00:00,535.0,0.0,7119.0,0,1033.0,0,1151.0,235.0,74.53320758463218
2022-12-04 06:00:00+00:00,570.0,0.0,7005.0,0,1030.0,0,1151.0,232.0,74.71585903083701
2022-12-04 07:00:00+00:00,477.0,0.0,6476.0,0,952.0,0,1153.0,234.0,74.77475247524752
2022-12-04 08:00:00+00:00,587.0,0.0,5910.0,0,950.0,0,1152.0,234.0,77.14717536510811
2022-12-04 09:00:00+00:00,606.0,0.0,5674.0,0,949.0,0,1151.0,239.0,78.50493096646943
2022-12-04 10:00:00+00:00,634.0,0.0,5596.0,0,948.0,0,1152.0,235.0,78.65405720957385
2022-12-04 11:00:00+00:00,727.0,0.0,5589.0,0,951.0,0,1151.0,236.0,78.13901086202912
2022-12-04 12:00:00+00:00,824.0,0.0,5565.0,0,948.0,0,1152.0,242.0,77.49719390676898
2022-12-04 13:00:00+00:00,904.0,0.0,5669.0,0,949.0,0,1150.0,239.0,76.28548984401301
2022-12-04 14:00:00+00:00,526.0,0.0,6139.0,0,949.0,0,1148.0,239.0,76.31129874458394
2022-12-04 15:00:00+00:00,299.0,0.0,6711.0,0,950.0,0,1147.0,242.0,74.79698363461333
2022-12-04 16:00:00+00:00,105.0,1.0,7235.0,0,949.0,0,1148.0,240.0,73.24054556726597
2022-12-04 17:00:00+00:00,50.0,3.0,7259.0,0,948.0,0,1147.0,244.0,73.49424930059061
2022-12-04 18:00:00+00:00,30.0,7.0,7334.0,0,950.0,0,1146.0,236.0,73.19025043800886
2022-12-04 19:00:00+00:00,38.0,17.0,7381.0,0,952.0,0,1149.0,237.0,72.9524248004911
2022-12-04 20:00:00+00:00,51.0,25.0,7311.0,0,953.0,0,1148.0,234.0,73.19646163340876
2022-12-04 21:00:00+00:00,34.0,36.0,7413.0,0,952.0,0,1148.0,235.0,72.73049500916683
2022-12-04 22:00:00+00:00,49.0,42.0,7191.0,0,952.0,0,1154.0,235.0,73.70082094980775
2022-12-04 23:00:00+00:00,149.0,21.0,7240.0,0,954.0,0,1164.0,230.0,72.82106989137118
2022-12-05 00:00:00+00:00,207.0,3.0,7554.0,0,951.0,0,1166.0,230.0,70.87113045198299
2022-12-05 01:00:00+00:00,207.0,15.0,9037.0,0,954.0,0,1161.0,218.0,64.81297446514837
2022-12-05 02:00:00+00:00,142.0,15.0,9507.0,0,953.0,0,1160.0,200.0,63.22409618435334
2022-12-05 03:00:00+00:00,43.0,1.0,9212.0,0,952.0,0,1162.0,212.0,64.82351925401485
2022-12-05 04:00:00+00:00,18.0,0.0,8703.0,0,951.0,0,1161.0,217.0,66.8689592760181
2022-12-05 05:00:00+00:00,11.0,0.0,7933.0,0,952.0,0,1162.0,203.0,69.9373355423448
2022-12-05 06:00:00+00:00,3.0,0.0,7458.0,0,952.0,0,1161.0,198.0,72.14255014326648
2022-12-05 07:00:00+00:00,3.0,0.0,6441.0,0,953.0,0,1159.0,202.0,77.86652203699475
2022-12-05 08:00:00+00:00,1.0,0.0,5744.0,0,952.0,0,1158.0,204.0,82.53666708028291
2022-12-05 09:00:00+00:00,1.0,0.0,5588.0,0,953.0,0,1159.0,194.0,83.54920835972135
2022-12-05 10:00:00+00:00,1.0,0.0,5380.0,0,952.0,0,1160.0,203.0,85.26780145530145
2022-12-05 11:00:00+00:00,0.0,0.0,5374.0,0,952.0,0,1160.0,197.0,85.2122868671092
2022-12-05 12:00:00+00:00,0.0,0.0,5578.0,0,953.0,0,1160.0,191.0,83.56914488708449
2022-12-05 13:00:00+00:00,0.0,0.0,6111.0,0,958.0,0,1160.0,196.0,80.12866468842729
2022-12-05 14:00:00+00:00,0.0,0.0,7384.0,0,1028.0,0,1160.0,204.0,75.8772504091653
2022-12-05 15:00:00+00:00,0.0,0.0,9237.0,0,1036.0,0,1158.0,214.0,68.05015027908973
2022-12-05 16:00:00+00:00,1.0,1.0,9694.0,0,1038.0,0,1160.0,215.0,66.45453794698159
2022-12-05 17:00:00+00:00,0.0,3.0,9431.0,0,1037.0,0,1160.0,218.0,67.40290319858215
2022-12-05 18:00:00+00:00,0.0,10.0,9133.0,0,1036.0,0,1160.0,216.0,68.4415404586759
2022-12-05 19:00:00+00:00,0.0,15.0,8444.0,0,1035.0,0,1159.0,212.0,71.15407271053843
2022-12-05 20:00:00+00:00,0.0,21.0,7600.0,0,1034.0,0,1162.0,215.0,75.09120813397129
2022-12-05 21:00:00+00:00,0.0,24.0,7525.0,0,1034.0,0,1161.0,212.0,75.42547207713942
2022-12-05 22:00:00+00:00,0.0,25.0,7129.0,0,1034.0,0,1159.0,223.0,77.74075235109719
2022-12-05 23:00:00+00:00,0.0,25.0,7109.0,0,1034.0,0,1159.0,215.0,77.72573883881786
2022-12-06 00:00:00+00:00,0.0,7.0,7875.0,0,1033.0,0,1160.0,217.0,73.77448503692189
2022-12-06 01:00:00+00:00,0.0,15.0,9277.0,0,1035.0,0,1159.0,218.0,67.87944292549555
2022-12-06 02:00:00+00:00,1.0,6.0,9707.0,0,1050.0,0,1160.0,220.0,66.8844696969697
2022-12-06 03:00:00+00:00,0.0,0.0,9439.0,0,1050.0,0,1158.0,221.0,67.89366363329962
2022-12-06 04:00:00+00:00,0.0,0.0,8890.0,0,1052.0,0,1159.0,221.0,70.09167991520933
2022-12-06 05:00:00+00:00,9.0,0.0,8268.0,0,1050.0,0,1159.0,224.0,72.68524743230626
2022-12-06 06:00:00+00:00,15.0,0.0,7382.0,0,1038.0,0,1157.0,223.0,76.52847682119206
2022-12-06 07:00:00+00:00,23.0,0.0,6492.0,0,1036.0,0,1157.0,216.0,81.49540564769161
2022-12-06 08:00:00+00:00,84.0,0.0,5491.0,0,1013.0,0,1158.0,219.0,87.04883866917766
2022-12-06 09:00:00+00:00,121.0,0.0,5682.0,0,1022.0,0,1158.0,220.0,85.6973058637084
2022-12-06 10:00:00+00:00,152.0,0.0,5588.0,0,1024.0,0,1157.0,216.0,86.16295932161731
2022-12-06 11:00:00+00:00,215.0,0.0,5586.0,0,1023.0,0,1159.0,217.0,85.55085365853658
2022-12-06 12:00:00+00:00,209.0,0.0,5722.0,0,1020.0,0,1158.0,224.0,84.58454338173527
2022-12-06 13:00:00+00:00,307.0,0.0,6493.0,0,955.0,0,1159.0,225.0,75.80884122989386
2022-12-06 14:00:00+00:00,456.0,0.0,7346.0,0,955.0,0,1159.0,222.0,70.45156835667784
2022-12-06 15:00:00+00:00,480.0,0.0,9119.0,0,965.0,0,1160.0,227.0,63.85373608903021
2022-12-06 16:00:00+00:00,556.0,1.0,9377.0,0,966.0,0,1160.0,225.0,62.6955636955637
2022-12-06 17:00:00+00:00,664.0,14.0,9175.0,0,965.0,0,1159.0,231.0,62.90678243774574
2022-12-06 18:00:00+00:00,908.0,48.0,8610.0,0,965.0,0,1160.0,229.0,63.593624161073826
2022-12-06 19:00:00+00:00,1095.0,67.0,8169.0,0,965.0,0,1160.0,233.0,64.26623321071092
2022-12-06 20:00:00+00:00,1321.0,62.0,7593.0,0,942.0,0,1159.0,228.0,64.32843874391862
2022-12-06 21:00:00+00:00,1645.0,62.0,7746.0,0,965.0,0,1160.0,235.0,63.265978159654615
2022-12-06 22:00:00+00:00,1770.0,74.0,7030.0,0,965.0,0,1158.0,234.0,65.15804469771169
2022-12-06 23:00:00+00:00,1809.0,66.0,7150.0,0,964.0,0,1160.0,233.0,64.494377086628
2022-12-07 00:00:00+00:00,1834.0,30.0,7640.0,0,965.0,0,1162.0,233.0,62.807484828051244
2022-12-07 01:00:00+00:00,1596.0,5.0,9458.0,0,965.0,0,1164.0,240.0,58.59182305630027
2022-12-07 02:00:00+00:00,1443.0,4.0,9774.0,0,963.0,0,1166.0,235.0,58.19101950680898
2022-12-07 03:00:00+00:00,1230.0,6.0,9568.0,0,965.0,0,1166.0,236.0,59.564953306506716
2022-12-07 04:00:00+00:00,1177.0,8.0,9380.0,0,965.0,0,1165.0,236.0,60.281880751682
2022-12-07 05:00:00+00:00,1095.0,14.0,9007.0,0,965.0,0,1159.0,241.0,61.771893277782226
2022-12-07 06:00:00+00:00,957.0,0.0,8107.0,0,965.0,0,1158.0,234.0,65.28859119166448
2022-12-07 07:00:00+00:00,904.0,0.0,6533.0,0,953.0,0,1157.0,239.0,71.79235642754956
2022-12-07 08:00:00+00:00,836.0,27.0,5384.0,0,951.0,0,1157.0,238.0,78.45141394158036
2022-12-07 09:00:00+00:00,682.0,0.0,5037.0,0,950.0,0,1157.0,237.0,82.13865806771673
2022-12-07 10:00:00+00:00,355.0,0.0,4919.0,0,951.0,0,1154.0,232.0,86.08054132177112
2022-12-07 11:00:00+00:00,170.0,0.0,4908.0,0,951.0,0,1154.0,234.0,88.08413105028987
2022-12-07 12:00:00+00:00,99.0,0.0,5616.0,0,951.0,0,1154.0,234.0,83.13024584057611
2022-12-07 13:00:00+00:00,51.0,0.0,5727.0,0,951.0,0,1154.0,238.0,82.820711735008
2022-12-07 14:00:00+00:00,25.0,0.0,6953.0,0,956.0,0,1153.0,215.0,75.13147710169856
2022-12-07 15:00:00+00:00,13.0,0.0,9067.0,0,1045.0,0,1151.0,209.0,68.93191118850675
2022-12-07 16:00:00+00:00,10.0,2.0,9787.0,0,986.0,0,1153.0,216.0,64.3192364653612
2022-12-07 17:00:00+00:00,8.0,10.0,9275.0,0,1021.0,0,1153.0,228.0,67.52150491663105
2022-12-07 18:00:00+00:00,1.0,28.0,8607.0,0,959.0,0,1155.0,221.0,67.66265609333698
2022-12-07 19:00:00+00:00,3.0,35.0,8041.0,0,957.0,0,1153.0,216.0,69.86045170591062
2022-12-07 20:00:00+00:00,7.0,42.0,7614.0,0,959.0,0,1148.0,207.0,71.74812067755839
2022-12-07 21:00:00+00:00,1.0,42.0,6888.0,0,959.0,0,1147.0,204.0,75.49388594307975
2022-12-07 22:00:00+00:00,7.0,35.0,6680.0,0,960.0,0,1148.0,203.0,76.68526513893502
2022-12-07 23:00:00+00:00,8.0,31.0,6735.0,0,961.0,0,1148.0,218.0,76.67344247884847
2022-12-08 00:00:00+00:00,11.0,13.0,8090.0,0,962.0,0,1150.0,224.0,70.00133971291866
2022-12-08 01:00:00+00:00,11.0,16.0,9599.0,0,1009.0,0,1151.0,223.0,65.83937047214589
2022-12-08 02:00:00+00:00,10.0,29.0,10138.0,0,1051.0,0,1149.0,225.0,65.47682907475004
2022-12-08 03:00:00+00:00,1.0,0.0,10062.0,0,1051.0,0,1149.0,222.0,65.78590308370045
2022-12-08 04:00:00+00:00,2.0,0.0,9834.0,0,1011.0,0,1151.0,222.0,65.16366612111293
2022-12-08 05:00:00+00:00,2.0,0.0,9417.0,0,1012.0,0,1151.0,205.0,66.41825740222279
2022-12-08 06:00:00+00:00,5.0,0.0,8278.0,0,1048.0,0,1154.0,205.0,72.33348924228251
2022-12-08 07:00:00+00:00,9.0,0.0,6572.0,0,1040.0,0,1154.0,204.0,81.09978839514423
2022-12-08 08:00:00+00:00,21.0,0.0,5996.0,0,1041.0,0,1149.0,206.0,85.0342327350529
2022-12-08 09:00:00+00:00,37.0,0.0,5800.0,0,1045.0,0,1149.0,205.0,86.52197668771248
2022-12-08 10:00:00+00:00,89.0,0.0,5567.0,0,1042.0,0,1151.0,205.0,87.67432331760615
2022-12-08 11:00:00+00:00,121.0,0.0,5469.0,0,979.0,0,1151.0,202.0,84.89888916940167
2022-12-08 12:00:00+00:00,135.0,0.0,5852.0,0,974.0,0,1156.0,207.0,81.772585295531
2022-12-08 13:00:00+00:00,135.0,0.0,6307.0,0,978.0,0,1156.0,202.0,78.87958532695374
2022-12-08 14:00:00+00:00,146.0,0.0,7218.0,0,1039.0,0,1156.0,202.0,76.25038418194858
2022-12-08 15:00:00+00:00,158.0,0.0,9003.0,0,1019.0,0,1154.0,200.0,67.36327379920236
2022-12-08 16:00:00+00:00,211.0,0.0,9369.0,0,960.0,0,1158.0,206.0,63.74773185483871
2022-12-08 17:00:00+00:00,208.0,7.0,8718.0,0,959.0,0,1159.0,207.0,66.01838692485343
2022-12-08 18:00:00+00:00,214.0,15.0,8417.0,0,960.0,0,1160.0,201.0,67.06729278745327
2022-12-08 19:00:00+00:00,195.0,21.0,7952.0,0,959.0,0,1160.0,199.0,68.99237078008774
2022-12-08 20:00:00+00:00,257.0,22.0,7409.0,0,962.0,0,1159.0,189.0,71.04450890178036
2022-12-08 21:00:00+00:00,277.0,18.0,7031.0,0,959.0,0,1160.0,188.0,72.62524654832347
2022-12-08 22:00:00+00:00,282.0,15.0,6743.0,0,960.0,0,1160.0,199.0,74.32834704562453
2022-12-08 23:00:00+00:00,351.0,5.0,6662.0,0,960.0,0,1160.0,199.0,74.33265502838171
2022-12-09 00:00:00+00:00,381.0,5.0,8035.0,0,959.0,0,1158.0,201.0,67.72250675109414
2022-12-09 01:00:00+00:00,398.0,14.0,9160.0,0,959.0,0,1158.0,201.0,63.48427249789739
2022-12-09 02:00:00+00:00,378.0,12.0,10108.0,0,960.0,0,1159.0,204.0,60.7183527025973
2022-12-09 03:00:00+00:00,444.0,0.0,9432.0,0,959.0,0,1158.0,200.0,62.41761666529976
2022-12-09 04:00:00+00:00,481.0,0.0,9004.0,0,958.0,0,1158.0,199.0,63.59940677966102
2022-12-09 05:00:00+00:00,374.0,0.0,8533.0,0,959.0,0,1154.0,202.0,65.86383888789877
2022-12-09 06:00:00+00:00,300.0,0.0,7487.0,0,957.0,0,1156.0,200.0,70.47425742574258
2022-12-09 07:00:00+00:00,490.0,0.0,6181.0,0,949.0,0,1160.0,212.0,75.78113879003558
2022-12-09 08:00:00+00:00,605.0,0.0,5648.0,0,950.0,0,1159.0,210.0,78.15153989734017
2022-12-09 09:00:00+00:00,681.0,0.0,6043.0,0,941.0,0,1160.0,224.0,75.04177257155487
2022-12-09 10:00:00+00:00,812.0,0.0,5741.0,0,939.0,0,1155.0,219.0,75.68869839837582
2022-12-09 11:00:00+00:00,886.0,0.0,5671.0,0,937.0,0,1158.0,224.0,75.52906714736368
2022-12-09 12:00:00+00:00,827.0,0.0,5772.0,0,938.0,0,1160.0,226.0,75.43931413201838
2022-12-09 13:00:00+00:00,845.0,0.0,6356.0,0,940.0,0,1159.0,221.0,72.17487658859363
2022-12-09 14:00:00+00:00,615.0,0.0,7741.0,0,938.0,0,1158.0,227.0,67.26051128382808
2022-12-09 15:00:00+00:00,688.0,0.0,9092.0,0,946.0,0,1158.0,216.0,62.22247933884297
2022-12-09 16:00:00+00:00,782.0,1.0,9455.0,0,947.0,0,1157.0,224.0,60.878322457424794
2022-12-09 17:00:00+00:00,637.0,9.0,8997.0,0,945.0,0,1159.0,218.0,62.716422900125366
2022-12-09 18:00:00+00:00,597.0,14.0,8528.0,0,945.0,0,1160.0,208.0,64.32265106531611
2022-12-09 19:00:00+00:00,490.0,9.0,8290.0,0,944.0,0,1159.0,217.0,65.81123413448555
2022-12-09 20:00:00+00:00,390.0,13.0,7604.0,0,946.0,0,1158.0,220.0,69.24353886361436
2022-12-09 21:00:00+00:00,369.0,12.0,6849.0,0,946.0,0,1158.0,209.0,72.76883579587133
2022-12-09 22:00:00+00:00,348.0,16.0,6329.0,0,944.0,0,1156.0,206.0,75.58528725413935
2022-12-09 23:00:00+00:00,413.0,8.0,6020.0,0,944.0,0,1155.0,207.0,76.98422316222705
2022-12-10 00:00:00+00:00,455.0,2.0,7741.0,0,943.0,0,1153.0,211.0,68.09205140409328
2022-12-10 01:00:00+00:00,563.0,2.0,8870.0,0,943.0,0,1149.0,205.0,63.259717013296964
2022-12-10 02:00:00+00:00,650.0,2.0,9312.0,0,943.0,0,1149.0,213.0,61.58350313799006
2022-12-10 03:00:00+00:00,777.0,0.0,8743.0,0,942.0,0,1149.0,215.0,62.84432606122104
2022-12-10 04:00:00+00:00,1003.0,0.0,8005.0,0,942.0,0,1151.0,214.0,64.31860362350862
2022-12-10 05:00:00+00:00,1115.0,0.0,7681.0,0,942.0,0,1152.0,187.0,64.55023923444976
2022-12-10 06:00:00+00:00,1111.0,0.0,7049.0,0,942.0,0,1154.0,198.0,67.18624449971303
2022-12-10 07:00:00+00:00,974.0,0.0,6308.0,0,934.0,0,1157.0,214.0,71.22874726191718
2022-12-10 08:00:00+00:00,715.0,0.0,5848.0,0,932.0,0,1156.0,215.0,75.36871193322806
2022-12-10 09:00:00+00:00,683.0,0.0,5927.0,0,927.0,0,1153.0,214.0,74.91543126684635
2022-12-10 10:00:00+00:00,725.0,0.0,5825.0,0,930.0,0,1150.0,218.0,75.43117088607595
2022-12-10 11:00:00+00:00,822.0,0.0,5617.0,0,932.0,0,1151.0,217.0,76.01006980203685
2022-12-10 12:00:00+00:00,834.0,0.0,5546.0,0,931.0,0,1152.0,217.0,76.2905529953917
2022-12-10 13:00:00+00:00,863.0,0.0,5700.0,0,929.0,0,1158.0,218.0,75.04950383400993
2022-12-10 14:00:00+00:00,830.0,0.0,6013.0,0,931.0,0,1158.0,216.0,73.59073021425448
2022-12-10 15:00:00+00:00,782.0,0.0,6440.0,0,938.0,0,1160.0,204.0,71.77887442251155
2022-12-10 16:00:00+00:00,881.0,0.0,6652.0,0,938.0,0,1160.0,205.0,70.15341602277348
2022-12-10 17:00:00+00:00,893.0,7.0,6847.0,0,937.0,0,1160.0,204.0,69.10907643312102
2022-12-10 18:00:00+00:00,906.0,13.0,6785.0,0,940.0,0,996.0,205.0,70.39522600304723
2022-12-10 19:00:00+00:00,822.0,22.0,6972.0,0,937.0,0,921.0,193.0,70.11695550825985
2022-12-10 20:00:00+00:00,706.0,34.0,7033.0,0,940.0,0,818.0,196.0,71.29104554333298
2022-12-10 21:00:00+00:00,609.0,46.0,6760.0,0,937.0,0,797.0,202.0,73.35889209710191
2022-12-10 22:00:00+00:00,714.0,45.0,6655.0,0,936.0,0,771.0,202.0,73.34237906253352
2022-12-10 23:00:00+00:00,777.0,44.0,6386.0,0,937.0,0,681.0,208.0,75.14192405623824
2022-12-11 00:00:00+00:00,683.0,22.0,6683.0,0,936.0,0,812.0,205.0,73.26207044213682
2022-12-11 01:00:00+00:00,689.0,3.0,7162.0,0,935.0,0,978.0,206.0,69.87426050335907
2022-12-11 02:00:00+00:00,585.0,4.0,7808.0,0,937.0,0,1011.0,210.0,67.6033159639981
2022-12-11 03:00:00+00:00,491.0,9.0,7984.0,0,939.0,0,1083.0,205.0,67.00046680982167
2022-12-11 04:00:00+00:00,388.0,6.0,7740.0,0,941.0,0,1131.0,205.0,68.39746422053597
2022-12-11 05:00:00+00:00,418.0,0.0,7222.0,0,941.0,0,1149.0,207.0,70.48545838784341
2022-12-11 06:00:00+00:00,316.0,0.0,6911.0,0,943.0,0,1165.0,210.0,72.67574646411734
2022-12-11 07:00:00+00:00,195.0,0.0,6365.0,0,935.0,0,1167.0,211.0,76.1398625042263
2022-12-11 08:00:00+00:00,89.0,0.0,5927.0,0,935.0,0,1168.0,212.0,79.72068179090145
2022-12-11 09:00:00+00:00,26.0,0.0,5545.0,0,945.0,0,1168.0,214.0,83.52139782223348
2022-12-11 10:00:00+00:00,23.0,0.0,5370.0,0,946.0,0,1159.0,213.0,85.01763714174555
2022-12-11 11:00:00+00:00,33.0,0.0,5212.0,0,945.0,0,1160.0,217.0,86.20734769393418
2022-12-11 12:00:00+00:00,21.0,0.0,5306.0,0,947.0,0,1159.0,206.0,85.4683859143867
2022-12-11 13:00:00+00:00,28.0,0.0,5555.0,0,945.0,0,1159.0,210.0,83.43497530707863
2022-12-11 14:00:00+00:00,34.0,0.0,5958.0,0,947.0,0,1157.0,217.0,80.73980512450379
2022-12-11 15:00:00+00:00,69.0,0.0,6611.0,0,947.0,0,1157.0,213.0,76.28398355007225
2022-12-11 16:00:00+00:00,54.0,0.0,7028.0,0,948.0,0,1156.0,209.0,74.05300691857371
2022-12-11 17:00:00+00:00,63.0,5.0,7268.0,0,948.0,0,1155.0,212.0,72.78727592995544
2022-12-11 18:00:00+00:00,76.0,13.0,7327.0,0,947.0,0,1151.0,218.0,72.46187833949857
2022-12-11 19:00:00+00:00,44.0,21.0,7171.0,0,947.0,0,1152.0,225.0,73.54110878661088
2022-12-11 20:00:00+00:00,40.0,28.0,7036.0,0,944.0,0,1156.0,217.0,73.96178749601953
2022-12-11 21:00:00+00:00,64.0,24.0,6942.0,0,947.0,0,1163.0,222.0,74.48643452253792
2022-12-11 22:00:00+00:00,63.0,22.0,6571.0,0,944.0,0,1162.0,222.0,76.45402938557436
2022-12-11 23:00:00+00:00,116.0,15.0,6521.0,0,945.0,0,1162.0,225.0,76.48475066785396
2022-12-12 00:00:00+00:00,166.0,10.0,7054.0,0,946.0,0,1163.0,226.0,73.28886565603764
2022-12-12 01:00:00+00:00,300.0,14.0,7786.0,0,947.0,0,1163.0,229.0,69.10566146182585
2022-12-12 02:00:00+00:00,422.0,28.0,8160.0,0,945.0,0,1163.0,232.0,66.8489497716895
2022-12-12 03:00:00+00:00,413.0,29.0,8114.0,0,946.0,0,1162.0,229.0,67.07261544110897
2022-12-12 04:00:00+00:00,432.0,0.0,7836.0,0,946.0,0,1162.0,228.0,68.15729913240287
2022-12-12 05:00:00+00:00,499.0,0.0,7452.0,0,947.0,0,1163.0,232.0,69.53104051296998
2022-12-12 06:00:00+00:00,549.0,0.0,6916.0,0,947.0,0,1161.0,228.0,71.66870727476788
2022-12-12 07:00:00+00:00,649.0,0.0,6118.0,0,947.0,0,1162.0,230.0,75.20810454645289
2022-12-12 08:00:00+00:00,815.0,0.0,5594.0,0,948.0,0,1164.0,232.0,77.12430023991774
2022-12-12 09:00:00+00:00,801.0,0.0,5377.0,0,948.0,0,1166.0,233.0,78.58780058651027
2022-12-12 10:00:00+00:00,716.0,0.0,5208.0,0,949.0,0,1166.0,230.0,80.39303422421091
2022-12-12 11:00:00+00:00,616.0,0.0,5347.0,0,949.0,0,1168.0,230.0,80.26835138387484
2022-12-12 12:00:00+00:00,600.0,0.0,5353.0,0,948.0,0,1167.0,230.0,80.32007712701856
2022-12-12 13:00:00+00:00,598.0,0.0,5809.0,0,949.0,0,1168.0,234.0,77.51084722539393
2022-12-12 14:00:00+00:00,502.0,0.0,6792.0,0,955.0,0,1167.0,229.0,72.90347330222913
2022-12-12 15:00:00+00:00,460.0,0.0,8245.0,0,1028.0,0,1159.0,231.0,69.5583925200036
2022-12-12 16:00:00+00:00,483.0,2.0,8779.0,0,1032.0,0,1163.0,230.0,67.46744802806057
